,image paths,A,B,D,Head size QC,IED,IED QC,eye openness,eye openness QC,mouth closed,mouth closed QC,left crop QC,right crop QC,up crop QC,down crop QC
14,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/120_03.jpg,1350,1350,0.26306727195673724,5.0,224.0,100,0.09296354134724862,100,0.012592571000411171,96,100,100,100,100
15,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/144_03.jpg,1350,1350,0.261081427259405,4.0,197.42846805868703,100,0.08516333278541247,100,0.008024819021055904,96,100,100,100,100
16,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/020_03.jpg,1350,1350,0.26298904409002566,5.0,207.0,100,0.10143750604136573,100,0.006298158372836431,96,100,100,100,100
17,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/043_03.jpg,1350,1350,0.28373851444881193,7.0,221.00226243185838,100,0.06832713748443714,99,0.010442582913774642,96,100,100,100,100
18,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/131_03.jpg,1350,1350,0.252602367574519,4.0,189.0026454841307,100,0.082108259474734,100,0.004147093361857787,96,100,100,100,100
19,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/022_03.jpg,1350,1350,0.23038108823466077,2.0,169.04733065032408,99,0.07395154336489422,100,0.007189594695866392,96,100,100,100,100
20,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/041_03.jpg,1350,1350,0.28826333030659884,8.0,188.04254837669055,100,0.0644469181890142,99,0.0057459498863006355,96,100,100,100,100
21,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/173_03.jpg,1350,1350,0.27334236660773253,6.0,192.00260414900626,100,0.0813432793083682,100,0.009770818756386537,96,100,100,100,100
22,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/115_03.jpg,1350,1350,0.2660507289931851,5.0,186.04300578092153,100,0.06427844808393599,99,0.003937465631919699,96,100,100,100,100
23,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/097_03.jpg,1350,1350,0.2623268257568406,5.0,203.00246303924493,100,0.08758123467366936,100,0.005647464673912975,96,100,100,100,100
24,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/136_03.jpg,1350,1350,0.2505029234912052,4.0,204.08821622033938,100,0.09480909262799546,100,0.01507787389827735,96,100,100,100,100
25,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/139_03.jpg,1350,1350,0.2575073080854621,4.0,194.25756098540927,100,0.0756710429682147,100,0.008629744292479287,96,100,100,100,100
26,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/127_03.jpg,1350,1350,0.26158638122472977,5.0,202.08908926510605,100,0.10538431775701244,100,0.005663450346861657,96,100,100,100,100
27,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/100_03.jpg,1350,1350,0.2682310082740727,5.0,210.11663427725088,100,0.080275977742277,100,0.016569465525414596,96,100,100,100,100
28,/home/teakoo/Landmark-Agnostic-FIQA/img_test/neutral_front/143_03.jpg,1350,1350,0.28444830244297226,7.0,188.38258942906586,100,0.06271578779966573,99,0.005823014712249576,96,100,100,100,100
